;esco code;esco name;kzis code;kzis name
2192;3112.9;technik geodeta;311801;Rysownik geodezyjny
2193;2165.2;kartograf;311802;Rysownik kartograficzny
2194;2423.5;analityk pracy;311915;Technik normowania pracy
2195;7313.1;jubiler;311901;Cechowniczy
2196;7543.5;specjalista kontroli z użyciem badań nieniszczących;311904;Operator badań defektoskopowych
2197;3122.4;mistrz produkcji;312205;Mistrz produkcji w przemyśle farmaceutycznym
2198;3123.1;mistrz produkcji w budownictwie;312305;Mistrz produkcji w budownictwie przemysłowym
2199;3131.1;elektroenergetyk;313104;Elektroenergetyk pomiarów i zabezpieczeń
2200;3131.1;elektroenergetyk;313110;Obchodowy bloku
2201;3131.1;elektroenergetyk;313107;Maszynista turbozespołu wodnego
2202;3131.1.3;elektroenergetyk elektrowni wykorzystujących paliwa kopalne;313108;Maszynista urządzeń ciepłowniczych elektrowni
2203;2144.1.8;inżynier - ogrzewanie, wentylacja i klimatyzacja;313207;Operator urządzeń klimatyzacyjnych i odpylających
2204;3133.1;kontroler procesów w przemyśle chemicznym;313303;Kontroler (sterowniczy) reaktorów chemicznych
2205;3133.1;kontroler procesów w przemyśle chemicznym;313306;Kontroler (sterowniczy) urządzeń filtrujących i oddzielających
2206;3141.1;technik biotechnolog;314102;Laborant biochemiczny
2207;3141.2.3;technik biolog;314101;Laborant mikrobiologiczny
2208;3119.5;technik żywności;314403;Technik technologii żywności
2209;3119.5;technik żywności;314404;Technik technologii żywności – cukrownictwo
2210;3119.5;technik żywności;314406;Technik technologii żywności – produkcja koncentratów spożywczych
2211;3119.5;technik żywności;314408;Technik technologii żywności – przechowalnictwo chłodnicze i technologia żywności mrożonej
2212;3119.5;technik żywności;314410;Technik technologii żywności – przetwórstwo jajczarsko-drobiarskie
2213;3119.5;technik żywności;314417;Technik technologii żywności – przetwórstwo ziemniaczane
2214;3151.4;mechanik wachtowy;315102;Oficer automatyk okrętowy
2215;4323.11;zarządca portu;315202;Bosman portu
2216;3152.4;kapitan statku morskiego;315207;Kapitan żeglugi przybrzeżnej
2217;4323.11;zarządca portu;315209;Oficer portu
2218;3152.5;kapitan żeglugi śródlądowej;315212;Pilot żeglugi śródlądowej
2219;3153.1;technik mechanik lotniczy;315318;Mechanik lotniczy obsługi technicznej
2220;3153.2;pilot statku powietrznego;315306;Pilot balonu wolnego
2221;3153.2;pilot statku powietrznego;315309;Pilot sterowcowy zawodowy
2222;3153.2;pilot statku powietrznego;315310;Pilot szybowcowy
2223;3153.2;pilot statku powietrznego;315312;Pilot wiatrakowcowy zawodowy
2224;5329.3;technik sterylizacji medycznej;321101;Operator systemów sterylizacji artykułów sanitarnych, sprzętu i aparatów medycznych
2225;2269.9.1;specjalista zooterapii;323006;Instruktor hipoterapii
2226;2230.1;terapeuta w dziedzinie medycyny komplementarnej;323002;Bioenergoterapeuta
2227;2230.1;terapeuta w dziedzinie medycyny komplementarnej;323011;Refleksolog
2228;2269.9.2;specjalista arteterapii;323013;Arteterapeuta
2229;2230.1;terapeuta w dziedzinie medycyny komplementarnej;323009;Naturopata
2230;2269.9.1;specjalista zooterapii;323007;Kynoterapeuta (dogoterapeuta)
2231;2269.6;lekarz – specjalista podiatrii;323014;Podolog
2232;3240.2;technik weterynarii;324001;Laborant weterynaryjny
2233;3111.10;technik nukleonik;325510;Technik dozymetrysta
2234;2635.1.2;doradca osób uzależnionych od alkoholu lub narkotyków;325903;Instruktor terapii uzależnień
2235;2267.2;ortoptysta;325906;Ortoptystka
2236;3311.2.5;makler giełdowy;331102;Makler papierów wartościowych
2237;1346.1;menedżer banku;331105;Pracownik scentralizowanych systemów rozliczeniowych
2238;3312.2;doradca kredytowy;331203;Pracownik obsługi klienta instytucji finansowej
2239;2631.1;ekonomista;331403;Technik ekonomista
2240;1324.3;kierownik ds. logistyki i dystrybucji;333104;Pracownik działu logistyki
2241;3332.2;organizator imprez zbiorowych;333205;Organizator widowni
2242;3334.4;specjalista ds. zarządzania najmem;333402;Pracownik wynajmu powierzchni komercyjnych
2243;3339.1;sprzedawca reklam;333904;Sprzedawca reklam internetowych
2244;3343.1;technik administracji;334305;Sekretarz konsularny
2245;3355.1;policjant służby kryminalnej;335503;Technik kryminalistyki
2246;5412.1;policjant;335501;Negocjator policyjny
2247;5412.1;policjant;335504;Policjant służby prewencji
2248;2263.1;koordynator ds. zarządzania kryzysowego;341206;Pracownik zarządzania kryzysowego
2249;3422.5;instruktor sportu;342308;Instruktor sportów ekstremalnych
2250;2622.1;menedżer informacji;343303;Technik informacji naukowej
2251;2659.2.6;artysta estradowy / artystka estradowa;343504;Iluzjonista
2252;2659.2.1;aktor cyrkowy / aktorka cyrkowa;343501;Akrobata
2253;2659.2.1;aktor cyrkowy / aktorka cyrkowa;343507;Żongler
2254;2659.2.6;artysta estradowy / artystka estradowa;343503;Klaun (clown)
2255;2655.1;aktor / aktorka;343601;Aktor scen muzycznych
2256;2652.3;muzyk;343603;Organista
2257;3435.4;artysta sztuki ciała;343917;Tatuażysta
2258;3512.4;technik technologii informacyjno-telekomunikacyjnych;351101;Operator bezprzewodowych sieci komputerowych
2259;3512.4;technik technologii informacyjno-telekomunikacyjnych;351204;Technik tyfloinformatyk
2260;2522.1;administrator systemów informacyjno-telekomunikacyjnych;351402;Administrator systemów poczty elektronicznej
2261;3514.1;administrator stron internetowych;351403;Pracownik pozycjonowania stron internetowych
2262;2166.12;twórca efektów specjalnych;352105;Imitator efektów dźwiękowych
2263;2523.3;inżynier sieci informacyjno-telekomunikacyjnej;352202;Operator urządzeń radiokomunikacyjnych
2264;2111.3;fizyk;211104;Fizyk medyczny
2265;2142.1;inżynier budownictwa;214207;Inżynier budowy dróg
2266;2142.1;inżynier budownictwa;214210;Rzeczoznawca budowlany
2267;2144.1;inżynier mechanik;214411;Konstruktor form wtryskowych
2268;2149.9;inżynier inżynierii materiałowej;214913;Inżynier technologii ceramiki
2269;2149.9;inżynier inżynierii materiałowej;214916;Inżynier technologii szkła
2270;2263.3.1;ergonomista;214924;Specjalista do spraw ergonomii i projektowania form użytkowych
2271;2212.1;lekarz – specjalista;221102;Lekarz ze specjalizacją I stopnia
2272;2212.1;lekarz – specjalista;221201;Lekarz – specjalista alergologii
2273;2212.1;lekarz – specjalista;221202;Lekarz – specjalista anestezjologii i intensywnej terapii
2274;2212.1;lekarz – specjalista;221203;Lekarz – specjalista angiologii
2275;2212.1;lekarz – specjalista;221205;Lekarz – specjalista balneologii i medycyny fizykalnej
2276;2212.1;lekarz – specjalista;221206;Lekarz – specjalista chirurgii dziecięcej
2277;2212.1;lekarz – specjalista;221207;Lekarz – specjalista chirurgii klatki piersiowej
2278;2212.1;lekarz – specjalista;221208;Lekarz – specjalista chirurgii naczyniowej
2279;2212.1;lekarz – specjalista;221209;Lekarz – specjalista chirurgii ogólnej
2280;2212.1;lekarz – specjalista;221210;Lekarz – specjalista chirurgii onkologicznej
2281;2212.1;lekarz – specjalista;221211;Lekarz – specjalista chirurgii plastycznej
2282;2212.1;lekarz – specjalista;221212;Lekarz – specjalista chirurgii szczękowo-twarzowe
2283;2212.1;lekarz – specjalista;221213;Lekarz – specjalista chorób płuc
2284;2212.1;lekarz – specjalista;221269;Lekarz – specjalista chorób płuc dzieci
2285;2212.1;lekarz – specjalista;221214;Lekarz – specjalista chorób wewnętrznych
2286;2212.1;lekarz – specjalista;221215;Lekarz – specjalista chorób zakaźnych
2287;2212.1;lekarz – specjalista;221216;Lekarz – specjalista dermatologii i wenerologii
2288;2212.1;lekarz – specjalista;221217;Lekarz – specjalista diabetologii
2289;2212.1;lekarz – specjalista;221218;Lekarz – specjalista diagnostyki laboratoryjnej
2290;2212.1;lekarz – specjalista;221219;Lekarz – specjalista endokrynologii
2291;2212.1;lekarz – specjalista;221270;Lekarz – specjalista endokrynologii ginekologicznej i rozrodczości
2292;2212.1;lekarz – specjalista;221271;Lekarz – specjalista endokrynologii i diabetologii dziecięcej
2293;2212.1;lekarz – specjalista;221220;Lekarz – specjalista epidemiologii
2294;2212.1;lekarz – specjalista;221221;Lekarz – specjalista farmakologii klinicznej
2295;2212.1;lekarz – specjalista;221222;Lekarz – specjalista gastroenterologii
2296;2212.1;lekarz – specjalista;221272;Lekarz – specjalista gastrologii dziecięcej
2297;2212.1;lekarz – specjalista;221223;Lekarz – specjalista genetyki klinicznej
2298;2212.1;lekarz – specjalista;221224;Lekarz – specjalista geriatrii
2299;2212.1;lekarz – specjalista;221225;Lekarz – specjalista ginekologii onkologicznej
2300;2212.1;lekarz – specjalista;221226;Lekarz – specjalista hematologii
2301;2212.1;lekarz – specjalista;221227;Lekarz – specjalista hipertensjologii
2302;2212.1;lekarz – specjalista;221228;Lekarz – specjalista immunologii klinicznej
2303;2212.1;lekarz – specjalista;221273;Lekarz – specjalista intensywnej terapii
2304;2212.1;lekarz – specjalista;221229;Lekarz – specjalista kardiochirurgii
2305;2212.1;lekarz – specjalista;221230;Lekarz – specjalista kardiologii
2306;2212.1;lekarz – specjalista;221231;Lekarz – specjalista kardiologii dziecięcej
2307;2212.1;lekarz – specjalista;221274;Lekarz – specjalista medycyny lotniczej
2308;2212.1;lekarz – specjalista;221275;Lekarz – specjalista medycyny morskiej i tropikalnej
2309;2212.1;lekarz – specjalista;221232;Lekarz – specjalista medycyny nuklearnej
2310;2212.1;lekarz – specjalista;221233;Lekarz – specjalista medycyny paliatywnej
2311;2212.1;lekarz – specjalista;221234;Lekarz – specjalista medycyny pracy
2312;2212.1;lekarz – specjalista;221235;Lekarz – specjalista medycyny ratunkowej
2313;2212.1;lekarz – specjalista;221236;Lekarz – specjalista medycyny rodzinnej
2314;2212.1;lekarz – specjalista;221237;Lekarz – specjalista medycyny sądowej
2315;2212.1;lekarz – specjalista;221238;Lekarz – specjalista medycyny sportowej
2316;2212.1;lekarz – specjalista;221239;Lekarz – specjalista medycyny transportu
2317;2212.1;lekarz – specjalista;221240;Lekarz – specjalista mikrobiologii lekarskiej
2318;2212.1;lekarz – specjalista;221241;Lekarz – specjalista nefrologii
2319;2212.1;lekarz – specjalista;221276;Lekarz – specjalista nefrologii dziecięcej
2320;2212.1;lekarz – specjalista;221242;Lekarz – specjalista neonatologii
2321;2212.1;lekarz – specjalista;221243;Lekarz – specjalista neurochirurgii
2322;2212.1;lekarz – specjalista;221244;Lekarz – specjalista neurologii
2323;2212.1;lekarz – specjalista;221245;Lekarz – specjalista neurologii dziecięcej
2324;2212.1;lekarz – specjalista;221246;Lekarz – specjalista neuropatologii
2325;2212.1;lekarz – specjalista;221247;Lekarz – specjalista okulistyki
2326;2212.1;lekarz – specjalista;221248;Lekarz – specjalista onkologii i hematologii dziecięcej
2327;2212.1;lekarz – specjalista;221249;Lekarz – specjalista onkologii klinicznej
2328;2212.1;lekarz – specjalista;221250;Lekarz – specjalista ortopedii i traumatologii narządu ruchu
2329;2212.1;lekarz – specjalista;221251;Lekarz – specjalista otorynolaryngologii
2330;2212.1;lekarz – specjalista;221252;Lekarz – specjalista otorynolaryngologii dziecięcej
2331;2212.1;lekarz – specjalista;221253;Lekarz – specjalista patomorfologii
2332;2212.1;lekarz – specjalista;221254;Lekarz – specjalista pediatrii
2333;2212.1;lekarz – specjalista;221277;Lekarz – specjalista pediatrii metabolicznej
2334;2212.1;lekarz – specjalista;221278;Lekarz – specjalista perinatologii
2335;2212.1;lekarz – specjalista;221255;Lekarz – specjalista położnictwa i ginekologii
2336;2212.1;lekarz – specjalista;221256;Lekarz – specjalista psychiatrii
2337;2212.1;lekarz – specjalista;221257;Lekarz – specjalista psychiatrii dzieci i młodzieży
2338;2212.1;lekarz – specjalista;221258;Lekarz – specjalista radiologii i diagnostyki obrazowej
2339;2212.1;lekarz – specjalista;221259;Lekarz – specjalista radioterapii onkologicznej
2340;2212.1;lekarz – specjalista;221260;Lekarz – specjalista rehabilitacji medycznej
2341;2212.1;lekarz – specjalista;221261;Lekarz – specjalista reumatologii
2342;2212.1;lekarz – specjalista;221262;Lekarz – specjalista seksuologii
2343;2212.1;lekarz – specjalista;221263;Lekarz – specjalista toksykologii klinicznej
2344;2212.1;lekarz – specjalista;221264;Lekarz – specjalista transfuzjologii klinicznej
2345;2212.1;lekarz – specjalista;221265;Lekarz – specjalista transplantologii klinicznej
2346;2212.1;lekarz – specjalista;221266;Lekarz – specjalista urologii
2347;2212.1;lekarz – specjalista;221267;Lekarz – specjalista urologii dziecięcej
2348;2212.1;lekarz – specjalista;221268;Lekarz – specjalista zdrowia publicznego
2349;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222201;Pielęgniarka – specjalista organizacji i zarządzania
2350;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222202;Pielęgniarka – specjalista pielęgniarstwa anestezjologicznego i intensywnej opieki
2351;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222203;Pielęgniarka – specjalista pielęgniarstwa chirurgicznego
2352;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222204;Pielęgniarka – specjalista pielęgniarstwa diabetologicznego
2353;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222205;Pielęgniarka – specjalista pielęgniarstwa epidemiologicznego
2354;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222206;Pielęgniarka – specjalista pielęgniarstwa geriatrycznego
2355;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222207;Pielęgniarka – specjalista pielęgniarstwa kardiologicznego
2356;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222208;Pielęgniarka – specjalista pielęgniarstwa nefrologicznego
2357;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222209;Pielęgniarka – specjalista pielęgniarstwa neonatologicznego
2358;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222210;Pielęgniarka – specjalista pielęgniarstwa neurologicznego
2359;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222211;Pielęgniarka – specjalista pielęgniarstwa onkologicznego
2360;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222212;Pielęgniarka – specjalista pielęgniarstwa operacyjnego
2361;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222213;Pielęgniarka – specjalista pielęgniarstwa opieki długoterminowej
2362;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222214;Pielęgniarka – specjalista pielęgniarstwa opieki paliatywnej
2363;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222215;Pielęgniarka – specjalista pielęgniarstwa pediatrycznego
2364;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222216;Pielęgniarka – specjalista pielęgniarstwa psychiatrycznego
2365;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222217;Pielęgniarka – specjalista pielęgniarstwa ratunkowego
2366;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222218;Pielęgniarka – specjalista pielęgniarstwa rodzinnego
2367;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222219;Pielęgniarka – specjalista pielęgniarstwa środowiska nauczania i wychowania
2368;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222220;Pielęgniarka – specjalista pielęgniarstwa w ochronie zdrowia pracujących
2369;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222221;Pielęgniarka – specjalista pielęgniarstwa zachowawczego
2370;2221.3;pielęgniarz - specjalista/pielęgniarka – specjalista;222222;Pielęgniarka – specjalista promocji zdrowia i edukacji zdrowotnej
2371;2222.1;położny/położna;223201;Położna – specjalista organizacji i zarządzania
2372;2222.1;położny/położna;223202;Położna – specjalista pielęgniarstwa epidemiologicznego
2373;2222.1;położny/położna;223203;Położna – specjalista pielęgniarstwa ginekologicznego
2374;2222.1;położny/położna;223204;Położna – specjalista pielęgniarstwa neonatologicznego
2375;2222.1;położny/położna;223205;Położna – specjalista pielęgniarstwa położniczego
2376;2222.1;położny/położna;223206;Położna – specjalista pielęgniarstwa rodzinnego
2377;2222.1;położny/położna;223207;Położna – specjalista promocji zdrowia i edukacji zdrowotnej
2378;2250.5;weterynarz specjalista;225202;Lekarz weterynarii – specjalista chorób drobiu i ptaków ozdobnych
2379;2261.2;lekarz dentysta – specjalista;226102;lekarz dentysta ze specjalizacją I stopnia
